CELL_LINE_NAME	DRUG_NAME	MAX_CONC	LN_IC50
DBTRG-05MG	VE-822	5	6.794479
DEL	VE-822	5	0.226276
Detroit562	VE-822	5	0.985586
DG-75	VE-822	5	-0.286111
DK-MG	VE-822	5	5.322746
DOHH-2	VE-822	5	1.451542
DoTc2-4510	VE-822	5	2.801123
DU-4475	VE-822	5	2.071778
EB2	VE-822	5	1.406367
EB-3	VE-822	5	1.904703
ECC10	VE-822	5	4.198491
EFM-19	VE-822	5	4.530286
EFO-27	VE-822	5	2.565282
EGI-1	VE-822	5	5.782599
EM-2	VE-822	5	2.595241
EoL-1-cell	VE-822	5	0.548571
ETK-1	VE-822	5	2.172681
EVSA-T	VE-822	5	3.942057
FADU	VE-822	5	4.78972
FTC-133	VE-822	5	2.92439
G-361	VE-822	5	4.309788
GAMG	VE-822	5	4.470914
GCIY	VE-822	5	3.414463
GDM-1	VE-822	5	2.033171
GI-1	VE-822	5	3.682641
GI-ME-N	VE-822	5	4.403677
GMS-10	VE-822	5	2.780361
GOTO	VE-822	5	2.523798
GR-ST	VE-822	5	1.300264
GCT	VE-822	5	4.609312
ESS-1	VE-822	5	2.259952
H4	VE-822	5	2.786255
H9	VE-822	5	1.672503
HC-1	VE-822	5	2.088156
HCC1419	VE-822	5	3.468263
HCC1569	VE-822	5	0.689549
HCC1806	VE-822	5	3.331728
HCC70	VE-822	5	2.531622
HD-MY-Z	VE-822	5	6.930217
HEC-1	VE-822	5	3.966925
HEL	VE-822	5	0.966934
HGC-27	VE-822	5	1.192824
HH	VE-822	5	2.823951
HLE	VE-822	5	3.250556
HMV-II	VE-822	5	4.478484
HOS	VE-822	5	2.762456
HSC-3	VE-822	5	4.28496
HSC-4	VE-822	5	3.159333
HT-1080	VE-822	5	4.250821
HT-1197	VE-822	5	5.375024
HT-144	VE-822	5	0.916695
HT-3	VE-822	5	3.770407
HuCCT1	VE-822	5	3.28265
HuH-7	VE-822	5	5.463026
HuO9	VE-822	5	0.386182
HuTu-80	VE-822	5	2.764732
IGR-1	VE-822	5	3.912906
IMR-5	VE-822	5	3.409423
IST-MES1	VE-822	5	5.318356
JiyoyeP-2003	VE-822	5	2.977914
JVM-2	VE-822	5	2.691163
JVM-3	VE-822	5	1.468037
KALS-1	VE-822	5	2.954767
KARPAS-45	VE-822	5	0.663083
KARPAS-299	VE-822	5	1.157641
KARPAS-422	VE-822	5	2.464069
KASUMI-1	VE-822	5	1.537016
KATOIII	VE-822	5	5.854647
KE-37	VE-822	5	0.72863
KG-1	VE-822	5	1.765414
KINGS-1	VE-822	5	5.572738
KMOE-2	VE-822	5	4.152935
KMS-12-BM	VE-822	5	0.71183
HuP-T3	VE-822	5	5.746266
HuP-T4	VE-822	5	5.086293
HT55	VE-822	5	2.69792
HT-115	VE-822	5	4.413961
H-EMC-SS	VE-822	5	5.824149
GP5d	VE-822	5	2.217976
DMS-53	VE-822	5	5.007405
G-402	VE-822	5	4.56562
G-401	VE-822	5	2.894073
KY821	VE-822	5	1.000979
KU812	VE-822	5	0.696213
KU-19-19	VE-822	5	0.75039
KS-1	VE-822	5	2.274653
KP-N-YN	VE-822	5	2.15207
KYSE-180	VE-822	5	1.293123
KYSE-270	VE-822	5	3.668576
KYSE-450	VE-822	5	3.738563
KYSE-510	VE-822	5	0.263255
L-428	VE-822	5	1.611713
L-540	VE-822	5	0.015195
LAMA-84	VE-822	5	0.872534
LC4-1	VE-822	5	2.036423
LNCaP-Clone-FGC	VE-822	5	2.116883
LOUCY	VE-822	5	1.294495
LoVo	VE-822	5	2.868724
LP-1	VE-822	5	5.386212
LS-123	VE-822	5	6.312859
LS-411N	VE-822	5	3.141166
LS-513	VE-822	5	1.873705
LU-99A	VE-822	5	3.524573
MDA-MB-361	VE-822	5	2.598069
MDA-MB-453	VE-822	5	0.345843
MDA-MB-468	VE-822	5	2.238772
MEL-JUSO	VE-822	5	4.403672
MEG-01	VE-822	5	1.705497
MES-SA	VE-822	5	2.875181
MFE-280	VE-822	5	3.783497
MFE-296	VE-822	5	3.338472
MG-63	VE-822	5	5.113956
MHH-CALL-2	VE-822	5	-0.726722
MHH-ES-1	VE-822	5	2.889466
MHH-PREB-1	VE-822	5	-0.337735
MKN1	VE-822	5	2.788801
MKN28	VE-822	5	4.979127
ML-2	VE-822	5	1.100262
MLMA	VE-822	5	1.128526
MN-60	VE-822	5	3.259767
MOLT-13	VE-822	5	0.656375
MOLT-16	VE-822	5	-0.279444
Mo-T	VE-822	5	4.651338
MPP-89	VE-822	5	4.607543
MRK-nu-1	VE-822	5	3.204949
MSTO-211H	VE-822	5	2.57871
NALM-6	VE-822	5	-0.35817
NAMALWA	VE-822	5	0.897952
NB69	VE-822	5	3.429195
NCI-H520	VE-822	5	4.988566
SNU-1	VE-822	5	2.597007
SNU-5	VE-822	5	1.731046
NH-12	VE-822	5	1.614117
NOMO-1	VE-822	5	2.007234
NUGC-3	VE-822	5	3.623412
NCI-H747	VE-822	5	4.885124
NCI-H716	VE-822	5	5.215593
NCI-H596	VE-822	5	5.068766
NCI-H441	VE-822	5	7.438774
NCI-N87	VE-822	5	2.280621
NCI-H1793	VE-822	5	6.752883
NCI-H358	VE-822	5	4.876521
NCI-H1155	VE-822	5	4.19608
NCI-H28	VE-822	5	3.247796
NCI-H1581	VE-822	5	3.029057
NCI-H1666	VE-822	5	6.020015
NCI-H1755	VE-822	5	3.565546
NCI-H1993	VE-822	5	3.129375
NCI-H524	VE-822	5	3.107121
ONS-76	VE-822	5	2.448371
OPM-2	VE-822	5	0.939991
OS-RC-2	VE-822	5	3.234978
P12-ICHIKAWA	VE-822	5	-0.092401
P30-OHK	VE-822	5	0.434593
PA-1	VE-822	5	3.832564
OCUB-M	VE-822	5	3.927724
PF-382	VE-822	5	1.909435
Raji	VE-822	5	0.97694
RCM-1	VE-822	5	2.378111
RD	VE-822	5	3.233199
REH	VE-822	5	2.312834
RF-48	VE-822	5	3.299393
RKO	VE-822	5	3.274746
RPMI-6666	VE-822	5	1.66132
RS4-11	VE-822	5	2.792146
RT-112	VE-822	5	2.086004
Saos-2	VE-822	5	4.408118
SAS	VE-822	5	2.879573
SCC-9	VE-822	5	4.901081
SH-4	VE-822	5	4.83207
SJRH30	VE-822	5	1.850327
SK-CO-1	VE-822	5	4.724054
SK-HEP-1	VE-822	5	4.612108
SK-LMS-1	VE-822	5	4.58266
SK-LU-1	VE-822	5	4.068882
SKM-1	VE-822	5	2.359831
SK-MEL-24	VE-822	5	5.132421
SK-MES-1	VE-822	5	4.171485
SK-MG-1	VE-822	5	3.865632
SK-PN-DW	VE-822	5	0.155222
SK-UT-1	VE-822	5	2.491622
SNG-M	VE-822	5	2.153829
SNU-387	VE-822	5	3.482111
SNU-423	VE-822	5	4.793625
SNU-449	VE-822	5	4.738112
SNU-C2B	VE-822	5	4.804819
SUP-T1	VE-822	5	1.555903
SW13	VE-822	5	2.396721
SW1088	VE-822	5	5.153877
SW1116	VE-822	5	5.385411
SW1417	VE-822	5	6.672792
SW1463	VE-822	5	2.226275
SW1710	VE-822	5	3.373657
SW48	VE-822	5	5.114353
SW626	VE-822	5	5.991692
SW684	VE-822	5	6.133306
SW837	VE-822	5	4.744885
SW872	VE-822	5	5.059478
SW948	VE-822	5	3.816608
SW982	VE-822	5	4.149587
T84	VE-822	5	4.392775
TUR	VE-822	5	2.430112
TYK-nu	VE-822	5	3.117861
U-2-OS	VE-822	5	4.24616
U-698-M	VE-822	5	1.362845
UMC-11	VE-822	5	3.53941
VM-CUB-1	VE-822	5	2.939436
VMRC-RCZ	VE-822	5	7.00179
WM-115	VE-822	5	4.812416
WSU-NHL	VE-822	5	0.445936
YAPC	VE-822	5	5.877883
YH-13	VE-822	5	4.696849
ZR-75-30	VE-822	5	6.156256
RCC10RGB	VE-822	5	6.366597
KURAMOCHI	VE-822	5	4.455134
KM-H2	VE-822	5	2.668608
HuO-3N1	VE-822	5	5.575156
OE19	VE-822	5	0.965896
Ramos-2G6-4C10	VE-822	5	1.491645
RPMI-8866	VE-822	5	-0.494706
PSN1	VE-822	5	3.464568
OAW-42	VE-822	5	2.579334
OE33	VE-822	5	0.714874
CW-2	VE-822	5	4.558839
COLO-320-HSR	VE-822	5	2.929654
ATN-1	VE-822	5	0.510069
CESS	VE-822	5	1.155211
COLO-678	VE-822	5	6.983597
COLO-684	VE-822	5	3.595482
COLO-668	VE-822	5	4.693429
LN-405	VE-822	5	5.254585
TGBC24TKB	VE-822	5	4.767785
BFTC-909	VE-822	5	4.51409
C2BBe1	VE-822	5	6.154741
AsPC-1	VE-822	5	5.584856
CA46	VE-822	5	1.695149
AU565	VE-822	5	3.039756
BALL-1	VE-822	5	-0.99085
BL-41	VE-822	5	-0.691353
IA-LM	VE-822	5	4.976305
TGW	VE-822	5	3.587812
AN3-CA	VE-822	5	3.059745
A204	VE-822	5	4.789333
NY	VE-822	5	2.985859
C3A	VE-822	5	5.600099
A427	VE-822	5	4.92706
CAL-85-1	VE-822	5	2.641943
CHL-1	VE-822	5	1.956559
NCI-H1651	VE-822	5	2.875125
RPMI-7951	VE-822	5	3.858429
SCC-4	VE-822	5	3.558275
SNU-C1	VE-822	5	2.601207
ST486	VE-822	5	1.780277
SCC-15	VE-822	5	3.685417
CAPAN-2	VE-822	5	4.584568
CAL-27	VE-822	5	2.533118
BC-1	VE-822	5	1.469402
A704	VE-822	5	2.261731
A101D	VE-822	5	4.610136
769-P	VE-822	5	1.918859
23132-87	VE-822	5	4.053539
BFTC-905	VE-822	5	2.552732
CAL-51	VE-822	5	0.053701
SCC-3	VE-822	5	-1.519057
GAK	VE-822	5	4.021409
AM-38	VE-822	5	2.222736
A4-Fuk	VE-822	5	0.868139
A3-KAW	VE-822	5	1.090268
DOK	VE-822	5	4.484105
CHP-134	VE-822	5	3.308599
NEC8	VE-822	5	0.115558
CAS-1	VE-822	5	4.631371
ALL-PO	VE-822	5	0.975815
OCI-AML2	VE-822	5	1.122247
MFM-223	VE-822	5	4.985821
CML-T1	VE-822	5	1.359554
CAL-54	VE-822	5	3.243651
EFO-21	VE-822	5	6.947493
LS-1034	VE-822	5	4.669328
22RV1	VE-822	5	4.088992
8505C	VE-822	5	2.979963
B-CPAP	VE-822	5	4.573864
BPH-1	VE-822	5	3.227189
CAL-39	VE-822	5	2.299175
CaR-1	VE-822	5	3.987158
HDLM-2	VE-822	5	2.634678
HO-1-N-1	VE-822	5	4.181785
HTC-C3	VE-822	5	3.329117
KLE	VE-822	5	4.729377
K5	VE-822	5	3.349384
L-363	VE-822	5	1.058213
MDA-MB-415	VE-822	5	4.271584
NCI-H250	VE-822	5	6.56473
NCI-H1975	VE-822	5	4.50441
MDA-MB-157	VE-822	5	1.669722
MKN45	VE-822	5	0.521528
NCI-H810	VE-822	5	3.321719
NOS-1	VE-822	5	1.808273
PANC-08-13	VE-822	5	5.626695
PANC-10-05	VE-822	5	5.922632
RL95-2	VE-822	5	2.513458
RO82-W-1	VE-822	5	7.131133
SiHa	VE-822	5	5.354878
SKG-IIIa	VE-822	5	4.402748
TE-9	VE-822	5	3.94564
TE-6	VE-822	5	4.698672
TE-12	VE-822	5	5.754943
TC-YIK	VE-822	5	4.165428
BT-474	VE-822	5	6.163539
OAW-28	VE-822	5	4.315208
LCLC-97TM1	VE-822	5	2.004467
D-263MG	VE-822	5	4.809618
D-392MG	VE-822	5	4.799423
CAMA-1	VE-822	5	3.308034
M059J	VE-822	5	4.576681
HAL-01	VE-822	5	0.2546
ES8	VE-822	5	1.993529
ES4	VE-822	5	1.038846
ES6	VE-822	5	3.488653
EW-7	VE-822	5	1.541483
EW-3	VE-822	5	0.688009
EW-1	VE-822	5	2.603863
EW-18	VE-822	5	3.505643
EW-16	VE-822	5	3.171133
EW-13	VE-822	5	3.228163
EW-22	VE-822	5	1.594311
EW-24	VE-822	5	4.55681
NB10	VE-822	5	3.248465
NB7	VE-822	5	4.437855
NB13	VE-822	5	1.896012
NB14	VE-822	5	0.891216
RH-1	VE-822	5	2.242238
Jurkat	VE-822	5	1.460348
LS-180	VE-822	5	5.071509
BICR22	VE-822	5	2.001917
BICR78	VE-822	5	4.14717
CCK-81	VE-822	5	3.328468
CL-40	VE-822	5	4.464454
EN	VE-822	5	3.349288
ES-2	VE-822	5	1.751922
G-MEL	VE-822	5	1.977305
NCI-H2591	VE-822	5	5.332549
NCI-H2595	VE-822	5	5.72507
NCI-H2731	VE-822	5	3.974515
NCI-H2803	VE-822	5	4.477726
NCI-H2804	VE-822	5	5.482541
NCI-H2810	VE-822	5	4.994739
NCI-H2869	VE-822	5	5.796257
NCI-H3118	VE-822	5	4.53716
NCI-H513	VE-822	5	5.728909
HARA	VE-822	5	1.44938
HCC-15	VE-822	5	4.859759
HCC-366	VE-822	5	4.338342
HCC-44	VE-822	5	3.924719
HCC-827	VE-822	5	5.476813
Hep3B2-1-7	VE-822	5	3.515657
Hs-746T	VE-822	5	2.82773
IGR-37	VE-822	5	3.702153
IHH-4	VE-822	5	2.435953
IM-95	VE-822	5	2.214272
JHH-2	VE-822	5	2.397428
JHH-4	VE-822	5	2.978299
JHH-6	VE-822	5	3.169947
JHH-7	VE-822	5	5.512546
JHU-022	VE-822	5	2.733477
KYM-1	VE-822	5	2.082006
KYSE-220	VE-822	5	1.301656
LN-18	VE-822	5	2.860329
LN-229	VE-822	5	3.72947
MDA-MB-436	VE-822	5	5.369723
MDST8	VE-822	5	4.698689
MFE-319	VE-822	5	2.404244
MS751	VE-822	5	4.351574
NB(TU)1-10	VE-822	5	2.587103
NCI-H1869	VE-822	5	4.878825
NCI-H1915	VE-822	5	4.169051
NCI-H1944	VE-822	5	0.34691
NCI-H196	VE-822	5	5.192471
NCI-H2023	VE-822	5	2.535567
NCI-H211	VE-822	5	2.183237
NCI-H3122	VE-822	5	3.010008
NCI-H841	VE-822	5	4.756826
OSC-20	VE-822	5	5.431544
OV-90	VE-822	5	4.775697
OVISE	VE-822	5	1.286016
OVMIU	VE-822	5	5.588846
PA-TU-8988T	VE-822	5	5.325044
PL18	VE-822	5	5.458872
RERF-GC-1B	VE-822	5	3.092119
RH-41	VE-822	5	3.174869
SISO	VE-822	5	4.848631
SKN	VE-822	5	4.370871
SNU-182	VE-822	5	4.220838
SNU-398	VE-822	5	1.453686
SU8686	VE-822	5	5.839426
SUIT-2	VE-822	5	6.196717
TC-71	VE-822	5	1.903889
TOV-21G	VE-822	5	1.785595
TT2609-C02	VE-822	5	6.388713
WM278	VE-822	5	2.039034
SUP-B15	VE-822	5	2.486153
H3255	VE-822	5	5.29967
OCI-AML3	VE-822	5	1.239271
ASH-3	VE-822	5	4.616397
BICR10	VE-822	5	3.013015
CAL-29	VE-822	5	2.575303
CAL-78	VE-822	5	2.117431
CL-11	VE-822	5	3.961906
CL-34	VE-822	5	4.480299
CS1	VE-822	5	4.319475
DAN-G	VE-822	5	2.427375
EFM-192A	VE-822	5	3.515286
G-292-Clone-A141B1	VE-822	5	5.715559
NCI-H2369	VE-822	5	5.482858
NCI-H2373	VE-822	5	4.791003
NCI-H2461	VE-822	5	4.012926
NCI-H2722	VE-822	5	7.126211
NCI-H2795	VE-822	5	4.435418
NCI-H2818	VE-822	5	5.376253
HCC1428	VE-822	5	6.006561
HCC-78	VE-822	5	1.720966
HDQ-P1	VE-822	5	4.915309
ALL-SIL	VE-822	5	0.830907
AMO-1	VE-822	5	1.74648
DND-41	VE-822	5	1.570689
EJM	VE-822	5	1.737844
Farage	VE-822	5	2.702362
HeLa	VE-822	5	4.184982
HPAC	VE-822	5	3.14923
huH-1	VE-822	5	1.452308
JHH-1	VE-822	5	3.204605
JIMT-1	VE-822	5	2.900817
KMRC-20	VE-822	5	2.765968
KP-1N	VE-822	5	5.233657
KP-2	VE-822	5	5.150011
KP-3	VE-822	5	5.8913
KYSE-50	VE-822	5	1.87457
LC-1-sq	VE-822	5	2.700153
LOU-NH91	VE-822	5	5.184805
NCI-H1435	VE-822	5	4.428653
NCI-H1568	VE-822	5	1.786683
NCI-H1781	VE-822	5	4.521912
NCI-H2135	VE-822	5	7.15111
NUGC-4	VE-822	5	4.475416
OCUM-1	VE-822	5	1.662935
OE21	VE-822	5	0.833094
OVTOKO	VE-822	5	1.259786
PANC-02-03	VE-822	5	5.971898
PA-TU-8902	VE-822	5	4.519495
PCI-4B	VE-822	5	4.732041
PL4	VE-822	5	1.378268
QGP-1	VE-822	5	5.866591
RERF-LC-KJ	VE-822	5	4.098163
RERF-LC-Sq1	VE-822	5	2.015792
RKN	VE-822	5	5.802549
SAT	VE-822	5	4.843313
SCC90	VE-822	5	5.567574
SKN-3	VE-822	5	2.050913
SW1271	VE-822	5	4.104956
TOV-112D	VE-822	5	2.943381
VCaP	VE-822	5	5.190225
WM1552C	VE-822	5	2.524467
WM35	VE-822	5	2.855531
WM793B	VE-822	5	4.596438
GA-10	VE-822	5	-0.509778
GRANTA-519	VE-822	5	2.53851
HCC1500	VE-822	5	4.674835
CHSA8926	VE-822	5	3.832471
Hs-445	VE-822	5	1.900167
JJN-3	VE-822	5	2.774734
JSC-1	VE-822	5	1.103488
JURL-MK1	VE-822	5	-2.435851
KARPAS-1106P	VE-822	5	2.023753
KARPAS-231	VE-822	5	0.152166
KARPAS-620	VE-822	5	3.660796
KCL-22	VE-822	5	1.540212
KOPN-8	VE-822	5	0.277217
L-1236	VE-822	5	1.935767
MDA-MB-330	VE-822	5	4.966939
ME-1	VE-822	5	4.233168
MOLM-13	VE-822	5	-1.767064
MOLP-8	VE-822	5	1.172581
NCI-H1876	VE-822	5	3.944178
OCI-AML5	VE-822	5	2.380208
OCI-M1	VE-822	5	-0.628393
P32-ISH	VE-822	5	-0.755985
PWR-1E	VE-822	5	3.523772
RC-K8	VE-822	5	0.419342
SLVL	VE-822	5	2.768371
SU-DHL-10	VE-822	5	0.817215
SU-DHL-5	VE-822	5	-2.205027
SU-DHL-6	VE-822	5	2.070943
SU-DHL-8	VE-822	5	-0.055611
SUP-HD1	VE-822	5	2.135454
SUP-M2	VE-822	5	-1.031054
TK	VE-822	5	-0.535827
VAL	VE-822	5	1.73512
WIL2-NS	VE-822	5	2.293339
DOV13	VE-822	5	3.174726
Hey	VE-822	5	5.798831
OV-56	VE-822	5	3.055256
OVCA420	VE-822	5	3.825605
OVK-18	VE-822	5	4.128946
PEO1	VE-822	5	4.164265
FLO-1	VE-822	5	3.626358
OACp4C	VE-822	5	2.887803
OACM5-1	VE-822	5	1.55336
SK-GT-2	VE-822	5	3.369907
SK-GT-4	VE-822	5	4.513014
ESO26	VE-822	5	2.725445
ESO51	VE-822	5	0.74853
KYAE-1	VE-822	5	3.482899
EMC-BAC-2	VE-822	5	2.629329
TE-4	VE-822	5	1.625467
NCC010	VE-822	5	3.721354
RCC-JW	VE-822	5	3.220746
MM1S	VE-822	5	2.065329
SNU-1040	VE-822	5	5.223916
SNU-175	VE-822	5	3.939468
SNU-407	VE-822	5	4.796199
SNU-61	VE-822	5	3.947227
SNU-81	VE-822	5	4.096174
SNU-C5	VE-822	5	1.399159
DiFi	VE-822	5	4.214752
MC-CAR	WZ4003	10	2.797518
PFSK-1	WZ4003	10	2.172072
A673	WZ4003	10	3.325586
ES5	WZ4003	10	1.531761
ES7	WZ4003	10	2.573761
EW-11	WZ4003	10	2.000633
SK-ES-1	WZ4003	10	2.342982
COLO-829	WZ4003	10	5.045157
5637	WZ4003	10	4.488451
RT4	WZ4003	10	5.378546
SW780	WZ4003	10	5.938678
TCCSUP	WZ4003	10	5.484908
C-33-A	WZ4003	10	4.595515
C-4-I	WZ4003	10	3.911256
ME-180	WZ4003	10	4.862184
42-MG-BA	WZ4003	10	3.853185
8-MG-BA	WZ4003	10	2.087089
A172	WZ4003	10	4.706329
GB-1	WZ4003	10	4.192506
T98G	WZ4003	10	3.45901
U-118-MG	WZ4003	10	5.680989
U-87-MG	WZ4003	10	3.638171
NCI-H720	WZ4003	10	5.523674
Calu-3	WZ4003	10	3.160261
COR-L23	WZ4003	10	5.481517
LK-2	WZ4003	10	3.299432
NCI-H1623	WZ4003	10	4.944055
NCI-H1650	WZ4003	10	7.149676
NCI-H1693	WZ4003	10	7.150166
NCI-H2085	WZ4003	10	5.391153
NCI-H2170	WZ4003	10	3.981388
NCI-H2228	WZ4003	10	3.834948
NCI-H2405	WZ4003	10	8.136281
NCI-H661	WZ4003	10	5.105954
COR-L311	WZ4003	10	2.757703
DMS-114	WZ4003	10	5.438396
DMS-273	WZ4003	10	2.498302
NCI-H1048	WZ4003	10	5.406275
NCI-H1092	WZ4003	10	5.184973
NCI-H1417	WZ4003	10	3.314214
NCI-H1694	WZ4003	10	4.934919
NCI-H1963	WZ4003	10	5.212561
NCI-H2029	WZ4003	10	3.755614
NCI-H209	WZ4003	10	1.312156
NCI-H2141	WZ4003	10	4.331026
NCI-H2227	WZ4003	10	3.854438
NCI-H345	WZ4003	10	6.891165
NCI-H446	WZ4003	10	3.568809
NCI-H526	WZ4003	10	3.011709
NCI-H82	WZ4003	10	1.500919
NCI-H2052	WZ4003	10	6.134133
SK-N-DZ	WZ4003	10	2.286028
VA-ES-BJ	WZ4003	10	5.370813
VMRC-LCD	WZ4003	10	4.808229
LU-139	WZ4003	10	1.994761
SBC-5	WZ4003	10	4.655545
LU-135	WZ4003	10	3.502172
NCI-H2122	WZ4003	10	2.193648
NCI-H650	WZ4003	10	2.772062
NCI-H929	WZ4003	10	3.259592
SK-N-AS	WZ4003	10	5.432326
NCI-H1299	WZ4003	10	3.006441
NCI-H2087	WZ4003	10	3.94346
SW756	WZ4003	10	6.315651
NCI-H727	WZ4003	10	6.016055
Calu-6	WZ4003	10	4.82153
LU-65	WZ4003	10	2.262467
NCI-H1355	WZ4003	10	3.088432
NCI-H1792	WZ4003	10	2.154266
HPAF-II	WZ4003	10	5.564281
MIA-PaCa-2	WZ4003	10	2.778014
SHP-77	WZ4003	10	3.251405
SW1573	WZ4003	10	6.717652
SW900	WZ4003	10	5.368928
TE-5	WZ4003	10	4.502019
HCC1954	WZ4003	10	5.244541
HCC1143	WZ4003	10	5.415324
HCC1187	WZ4003	10	5.341254
HCC1937	WZ4003	10	4.255038
HCC2157	WZ4003	10	3.667995
HCC38	WZ4003	10	5.572835
BB49-HNC	WZ4003	10	3.20487
Ca9-22	WZ4003	10	5.752403
CADO-ES1	WZ4003	10	3.493222
CAL-33	WZ4003	10	5.087118
CP66-MEL	WZ4003	10	6.477295
CPC-N	WZ4003	10	2.209479
CTV-1	WZ4003	10	2.889947
DMS-79	WZ4003	10	4.260287
DSH1	WZ4003	10	2.437884
EBC-1	WZ4003	10	3.012598
EC-GI-10	WZ4003	10	3.519211
EPLC-272H	WZ4003	10	2.940606
HA7-RCC	WZ4003	10	2.547885
HSC-2	WZ4003	10	2.110462
IM-9	WZ4003	10	2.157957
IST-SL2	WZ4003	10	2.641072
J82	WZ4003	10	6.611637
KNS-62	WZ4003	10	3.450636
KP-4	WZ4003	10	4.62305
KYSE-140	WZ4003	10	1.79421
KYSE-410	WZ4003	10	4.914977
KYSE-520	WZ4003	10	6.113864
KYSE-70	WZ4003	10	5.134797
LB771-HNC	WZ4003	10	5.886412
LB831-BLC	WZ4003	10	3.365389
LB996-RCC	WZ4003	10	4.053162
LCLC-103H	WZ4003	10	2.703189
LU-165	WZ4003	10	6.213039
LXF-289	WZ4003	10	2.552518
MS-1	WZ4003	10	1.839109
NCI-H1563	WZ4003	10	4.088883
PC-14	WZ4003	10	3.06713
SBC-3	WZ4003	10	1.896553
SK-MM-2	WZ4003	10	4.377011
TE-15	WZ4003	10	3.864633
U-266	WZ4003	10	3.30442
BE2-M17	WZ4003	10	4.618756
KELLY	WZ4003	10	1.621003
SIMA	WZ4003	10	5.10684
TE-1	WZ4003	10	4.389826
TE-8	WZ4003	10	3.378684
CAPAN-1	WZ4003	10	5.221256
OVCAR-3	WZ4003	10	5.42161
PC-3	WZ4003	10	5.522898
DU-145	WZ4003	10	5.782479
HCT-116	WZ4003	10	3.050138
HCT-15	WZ4003	10	1.473919
HL-60	WZ4003	10	3.580023
HT-29	WZ4003	10	2.059195
K-562	WZ4003	10	2.859632
NCI-H226	WZ4003	10	4.732422
NCI-H23	WZ4003	10	4.836597
NCI-H522	WZ4003	10	3.778661
T47D	WZ4003	10	4.953878
MCF7	WZ4003	10	5.803128
786-0	WZ4003	10	4.015295
A498	WZ4003	10	4.276381
A549	WZ4003	10	2.696123
ACHN	WZ4003	10	2.866165
BT-549	WZ4003	10	5.058054
CCRF-CEM	WZ4003	10	2.649238
SK-MEL-2	WZ4003	10	4.795285
SK-MEL-5	WZ4003	10	2.137872
Hs-578-T	WZ4003	10	4.451087
MOLT-4	WZ4003	10	4.882269
SK-OV-3	WZ4003	10	6.316334
MDA-MB-231	WZ4003	10	4.111484
COLO-205	WZ4003	10	5.021004
SW620	WZ4003	10	4.737566
RPMI-8226	WZ4003	10	2.406931
SR	WZ4003	10	1.324787
NCI-H322M	WZ4003	10	2.273746
IGROV-1	WZ4003	10	2.363672
OVCAR-5	WZ4003	10	3.704217
EKVX	WZ4003	10	4.515247
HCC2998	WZ4003	10	3.514624
HOP-62	WZ4003	10	4.703241
HOP-92	WZ4003	10	3.832879
LOXIMVI	WZ4003	10	2.122239
M14	WZ4003	10	2.30957
UACC-62	WZ4003	10	2.297718
UACC-257	WZ4003	10	2.436392
RXF393	WZ4003	10	3.182797
SN12C	WZ4003	10	6.025853
TK10	WZ4003	10	4.940273
U251	WZ4003	10	5.821778
SF539	WZ4003	10	3.752783
SF268	WZ4003	10	4.014727
KM12	WZ4003	10	2.63284
OVCAR-4	WZ4003	10	6.021455
OVCAR-8	WZ4003	10	3.899116
BxPC-3	WZ4003	10	3.757311
BHT-101	WZ4003	10	2.901129
Becker	WZ4003	10	5.571512
BE-13	WZ4003	10	1.346457
ARH-77	WZ4003	10	2.795089
AGS	WZ4003	10	2.164618
ABC-1	WZ4003	10	6.919007
A2058	WZ4003	10	1.884816
A375	WZ4003	10	2.410419
A253	WZ4003	10	4.005703
8305C	WZ4003	10	3.36124
647-V	WZ4003	10	4.808444
639-V	WZ4003	10	4.78234
697	WZ4003	10	2.132927
BT-20	WZ4003	10	4.352887
A2780	WZ4003	10	2.284979
COR-L105	WZ4003	10	3.257411
COLO-824	WZ4003	10	3.643888
COLO-792	WZ4003	10	2.247457
COLO-680N	WZ4003	10	4.479423
COLO-679	WZ4003	10	2.614007
CHP-212	WZ4003	10	3.05836
CFPAC-1	WZ4003	10	3.919563
Ca-Ski	WZ4003	10	3.568549
CAL-120	WZ4003	10	6.608855
CAL-72	WZ4003	10	1.74026
CAL-62	WZ4003	10	5.576614
C32	WZ4003	10	3.021999
Daudi	WZ4003	10	2.291412
DB	WZ4003	10	3.067164
Daoy	WZ4003	10	3.273296
D-283MED	WZ4003	10	1.656372
DBTRG-05MG	WZ4003	10	7.014174
DEL	WZ4003	10	1.804774
Detroit562	WZ4003	10	2.587666
DG-75	WZ4003	10	5.251613
DK-MG	WZ4003	10	4.753917
DOHH-2	WZ4003	10	1.882115
DoTc2-4510	WZ4003	10	1.827812
DU-4475	WZ4003	10	1.575216
EB2	WZ4003	10	2.71327
EB-3	WZ4003	10	2.840871
ECC10	WZ4003	10	1.719223
EFM-19	WZ4003	10	5.802948
EFO-27	WZ4003	10	4.750691
EGI-1	WZ4003	10	6.90674
EM-2	WZ4003	10	3.925177
EoL-1-cell	WZ4003	10	1.851267
ETK-1	WZ4003	10	3.459367
EVSA-T	WZ4003	10	1.94097
FADU	WZ4003	10	3.639981
FTC-133	WZ4003	10	5.489472
G-361	WZ4003	10	1.991351
GAMG	WZ4003	10	3.973473
GCIY	WZ4003	10	3.727735
GDM-1	WZ4003	10	2.198098
GI-1	WZ4003	10	2.865964
